Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
IDBI,EQ,19-Jun-2017,58.95,59.5,59.6,56.85,57.0,57.1,57.88,4019409,232634685.9,12121,1366762,34.0
IDBI,EQ,20-Jun-2017,57.1,57.5,57.6,55.55,56.0,55.9,56.36,4544041,256079931.6,13683,1416365,31.17
IDBI,EQ,21-Jun-2017,55.9,55.55,57.5,55.55,56.85,56.9,56.87,4282137,243525618.2,12806,753192,17.59
IDBI,EQ,22-Jun-2017,56.9,57.3,57.6,56.75,56.8,56.95,57.25,2407457,137834679.3,7457,463136,19.24
IDBI,EQ,23-Jun-2017,56.95,56.95,57.0,55.55,56.3,56.25,56.24,2511967,141273264.9,9733,472043,18.79
IDBI,EQ,27-Jun-2017,56.25,55.55,56.15,54.55,55.1,55.15,55.11,3242098,178686572.6,12296,752472,23.21
IDBI,EQ,28-Jun-2017,55.15,55.0,55.4,53.8,53.9,54.05,54.52,5005534,272881590.9,17886,2021311,40.38
IDBI,EQ,29-Jun-2017,54.05,54.2,54.75,53.2,53.6,53.4,53.74,6224586,334519515.2,13342,2209152,35.49
IDBI,EQ,30-Jun-2017,53.4,53.65,54.45,53.15,53.5,53.5,53.68,5002487,268536420.8,12607,2106694,42.11
IDBI,EQ,03-Jul-2017,53.5,53.85,54.2,53.25,53.9,53.95,53.74,2799644,150439596.5,10109,648635,23.17
IDBI,EQ,04-Jul-2017,53.95,54.0,54.4,53.25,53.45,53.5,53.73,2543785,136679076.1,8750,569675,22.39
IDBI,EQ,05-Jul-2017,53.5,53.55,56.1,53.5,55.55,55.5,54.87,5838498,320367649.05,17834,1192919,20.43
IDBI,EQ,06-Jul-2017,55.5,55.85,57.55,55.5,57.25,57.4,56.66,6431671,364410154.35,21417,1225990,19.06
IDBI,EQ,07-Jul-2017,57.4,57.0,57.7,56.25,56.4,56.35,56.85,3478555,197757283.3,11369,876212,25.19
IDBI,EQ,10-Jul-2017,56.35,57.0,58.3,56.6,57.85,58.1,57.8,1475634,85290292.2,4443,518439,35.13
IDBI,EQ,11-Jul-2017,58.1,58.1,58.45,56.0,56.35,56.35,57.16,2663844,152252139.05,12037,803897,30.18
IDBI,EQ,12-Jul-2017,56.35,56.5,57.2,56.15,57.2,57.0,56.74,2234888,126814108.95,9153,389608,17.43
IDBI,EQ,13-Jul-2017,57.0,57.1,57.5,56.7,56.75,56.95,57.05,2007978,114553168.25,6604,445697,22.2
IDBI,EQ,14-Jul-2017,56.95,56.95,57.3,56.1,57.05,57.15,56.78,2564303,145596410.9,7838,583145,22.74
IDBI,EQ,17-Jul-2017,57.15,57.15,58.2,56.8,58.05,58.05,57.65,2329022,134270156.35,9407,771642,33.13
IDBI,EQ,18-Jul-2017,58.05,58.0,58.9,57.6,57.75,57.85,58.28,4739436,276221512.35,9568,2209570,46.62
IDBI,EQ,19-Jul-2017,57.85,57.95,58.3,57.65,58.05,58.0,57.98,1999656,115943769.3,6394,542101,27.11
